310	/	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#198.044#198.282
311	то	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#198.282#198.52
312	так	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#198.52#198.758
313	#одновременно#	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#198.758#199.0
314	предсказали	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#199.744#200.167
315	период	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#200.167#200.59
316	полураспада	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#200.59#201.013
317	и	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#201.013#201.436
318	он	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#201.436#201.859
319	такой	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#201.859#202.286
320	ну	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#203.0#203.371
321	давайте	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#203.371#203.742
322	попроще	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#203.742#204.113
323	так	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#215.536#215.783
324	угу	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#217.739#217.832
325	ну	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#235.224#235.566
326	не	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#235.566#235.908
327	совсем	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#235.908#236.25
328	чтоб	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#236.25#236.592
329	все	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#236.592#236.934
330	внутри	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#236.934#237.276
331	ядра	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#237.276#237.618
332	атомного	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#237.618#237.96
333	там	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#237.96#238.302
334	взяимодействие	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#238.302#238.644
335	не	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#238.644#238.986
336	электрических	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#238.986#239.328
337	#нрзб#	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#239.328#239.677
338	нет	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#240.301#240.51
339	не	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#241.835#241.914
340	было	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#241.914#241.994
341	ну	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#244.489#244.832
342	как	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#244.832#245.175
343	же	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#245.175#245.518
344	в	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#245.518#245.861
345	общем-то	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#245.861#246.204
346	опыты	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#246.204#246.547
347	э	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#246.547#246.894
348	Резерфорда	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#246.904#247.452
349	?	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#247.452#248.0
350	сам	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#249.881#250.129
351	отказался	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#250.129#250.377
352	?	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#250.377#250.626
353	так	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#255.095#255.29
354	он	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#255.29#255.485
355	сфальсифицировал	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#255.485#255.68
356	что	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#255.68#255.875
357	ли	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#255.875#256.07
358	?	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#256.07#256.27
359	угу	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#268.499#268.618
360	да	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#271.538#271.825
361	но	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#271.825#272.112
362	это	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#272.112#272.399
363	он	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#272.399#272.686
364	говорил	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#272.686#272.973
365	что	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#272.973#273.26
366	когда	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#273.26#273.547
367	этот	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#273.547#273.834
368	пятнадцатидюймовый	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#273.834#274.121
369	снаряд	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#274.121#274.408
370	ударился	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#274.408#274.695
371	/	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#274.695#274.982
372	в	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#274.982#275.269
373	атомное	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#275.269#275.556
374	ядро	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#275.556#275.843
375	и	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#275.843#276.13
376	отлетел	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#276.13#276.417
377	к	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#276.417#276.704
378	нему	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#276.704#277.0
379	ядро	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#277.329#277.662
380	золото	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#277.662#277.995
381	а	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#277.995#278.328
382	он	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#278.328#278.661
383	стрелял	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#278.661#278.994
384	этими	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#278.994#279.327
385	самыми	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#279.327#279.66
386	альфа-частицами	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#279.66#279.997
387	так	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#280.76#280.965
388	что	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#280.965#281.17
389	это	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#281.17#281.375
390	не	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#281.375#281.58
391	он	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#281.58#281.785
392	не	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#281.785#281.99
393	отказался	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#281.99#282.195
394	ну	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#282.974#283.183
395	где	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#283.183#283.392
396	ж	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#283.392#283.601
397	так	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#283.601#283.81
398	отказался-то	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#283.81#284.019
399	?	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#284.019#284.229
400	так	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#289.773#290.056
401	угу	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#293.899#294.203
402	ядро	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#297.0#297.45
403	ге...	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#297.45#297.9
404	альфа-частица	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#297.9#298.35
405	это	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#298.35#298.8
406	ядро	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#298.8#299.25
407	атома	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#299.25#299.7
408	гелия	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#299.7#300.154
409	ну	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#300.61#300.823
410	ладно	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#300.823#301.036
411	так	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#305.046#305.422
412	угу	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#312.422#312.623
413	ну	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#316.966#317.159
414	это	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#317.159#317.352
415	вообще-то	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#317.352#317.545
416	не	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#317.545#317.738
417	металл	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#317.738#317.931
418	как	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#317.931#318.124
419	бы	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#318.124#318.319
420	так	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#320.224#320.51
421	ну	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#320.51#320.796
422	у	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#320.796#321.082
423	него	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#321.082#321.368
424	ж	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#321.368#321.654
425	не	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#321.654#321.94
426	металлическая	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#321.94#322.226
427	связь	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#322.226#322.512
428	но	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#322.793#323.002
429	у	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#323.002#323.211
430	него	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#323.211#323.42
431	ж	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#323.42#323.629
432	не	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#323.629#323.838
433	металлическая	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#323.838#324.047
434	связь-то	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#324.047#324.256
435	в	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#324.256#324.465
436	кристаллике	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#324.465#324.674
437	у	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#324.674#324.883
438	него	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#324.883#325.092
439	ж	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#325.092#325.301
440	ковалентная	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#325.301#325.51
441	эт	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#327.636#327.806
442	все	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#327.806#327.976
443	мы	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#327.976#328.146
444	напридумывали	_	_	_	_	_	_	_	@bsb1954m-words#@bsb1954m#328.146#328.316
445	ну	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#49.301#49.568
446	не	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#49.568#49.835
447	только	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#49.835#50.102
448	на	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#50.102#50.369
449	вашу	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#50.369#50.636
450	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#50.636#50.903
451	потому	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#50.903#51.17
452	что	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#51.17#51.437
453	я	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#51.437#51.704
454	сам	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#51.704#51.971
455	семь	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#51.971#52.238
456	лет	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#52.238#52.505
457	преподавал	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#52.505#52.772
458	в	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#52.772#53.039
459	МИРЭА	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#53.039#53.314
460	а	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#54.175#54.593
461	читал	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#54.593#55.011
462	а	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#55.011#55.429
463	раб...	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#55.429#55.847
464	работал	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#55.847#56.265
465	на	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#56.265#56.683
466	кафедре	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#56.683#57.101
467	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#57.101#57.519
468	э	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#57.519#57.937
469	технологии	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#57.937#58.363
470	э	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#59.1#59.455
471	вот	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#59.455#59.81
472	и	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#59.81#60.165
473	там	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#60.165#60.52
474	я	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#60.52#60.875
475	как	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#60.875#61.23
476	раз	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#61.23#61.585
477	студентам	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#61.585#61.94
478	показывал	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#61.94#62.295
479	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#62.295#62.65
480	а	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#62.65#63.005
481	согласно	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#63.005#63.36
482	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#63.36#63.715
483	договора	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#63.715#64.07
484	с	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#64.07#64.425
485	ректором	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#64.425#64.78
486	я	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#64.78#65.135
487	читал	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#65.135#65.49
488	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#65.49#65.845
489	лекции	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#65.845#66.208
490	которые	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#66.368#66.745
491	положено	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#66.745#67.122
492	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#67.122#67.499
493	а	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#67.499#67.876
494	на	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#67.876#68.253
495	практике	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#68.253#68.63
496	я	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#68.63#69.007
497	показывал	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#69.007#69.384
498	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#69.384#69.761
499	что	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#69.761#70.138
500	все	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#70.138#70.515
501	эти	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#70.515#70.892
502	законы	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#70.892#71.269
503	и	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#71.269#71.646
504	Ньютона	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#71.646#72.023
505	и	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#72.023#72.4
506	Эйнштейна	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#72.4#72.777
507	и	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#72.777#73.154
508	м	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#73.154#73.531
509	законы	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#73.531#73.908
510	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#73.908#74.285
511	а	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#74.285#74.662
512	которые	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#74.662#75.039
513	использовал	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#75.039#75.416
514	Максвелл	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#75.416#75.793
515	они	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#75.793#76.17
516	все	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#76.17#76.547
517	не	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#76.547#76.924
518	работоспособны	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#76.924#77.301
519	в	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#77.301#77.678
520	природе	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#77.678#78.055
521	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#78.055#78.432
522	это	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#78.432#78.809
523	очень	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#78.809#79.186
524	важно	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#79.186#79.567
525	ну	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#82.054#82.148
526	я	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#82.148#82.242
527	ведь	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#82.242#82.336
528	показывал	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#82.336#82.432
529	нет	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#93.497#93.806
530	нет	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#97.931#98.166
531	немножко	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#98.166#98.401
532	не	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#98.401#98.636
533	так	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#98.636#98.872
534	ну	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#99.507#99.769
535	пф	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#99.769#100.031
536	для	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#100.031#100.293
537	начала	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#100.293#100.555
538	чтоб	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#100.555#100.817
539	было	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#100.817#101.079
540	понятно	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#101.079#101.341
541	мы	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#101.341#101.603
542	дадим	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#101.603#101.865
543	определение	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#101.865#102.127
544	волне	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#102.127#102.396
545	волна	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#103.67#104.039
546	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#104.039#104.408
547	это	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#104.408#104.777
548	оптимальная	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#104.777#105.146
549	форма	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#105.146#105.515
550	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#105.515#105.884
551	распространения	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#105.884#106.253
552	сохранения	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#106.253#106.622
553	электрического	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#106.622#106.991
554	заряда	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#106.991#107.36
555	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#107.36#107.729
556	и	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#107.729#108.098
557	она	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#108.098#108.467
558	имеет	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#108.467#108.836
559	форму	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#108.836#109.205
560	сферы	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#109.205#109.574
561	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#109.574#109.943
562	в	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#109.943#110.312
563	понятии	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#110.312#110.681
564	у	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#110.681#111.05
565	каждого	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#111.05#111.419
566	школьника	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#111.419#111.788
567	и	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#111.788#112.157
568	у	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#112.157#112.526
569	каждого	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#112.526#112.895
570	человека	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#112.895#113.264
571	волна	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#113.264#113.633
572	это	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#113.633#114.002
573	что-то	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#114.002#114.371
574	такое	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#114.371#114.74
575	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#114.74#115.109
576	такого	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#115.109#115.478
577	нет	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#115.478#115.847
578	в	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#115.847#116.216
579	природе	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#116.216#116.61
580	всякая	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#119.546#119.875
581	волна	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#119.875#120.204
582	нет	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#120.204#120.533
583	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#120.533#120.862
584	плоская	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#120.862#121.191
585	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#121.191#121.52
586	это	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#121.52#121.849
587	только	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#121.849#122.178
588	теоретизированная	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#122.178#122.507
589	волна	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#122.507#122.836
590	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#122.836#123.165
591	а	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#123.165#123.494
592	практическая	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#123.494#123.823
593	только	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#123.823#124.152
594	в	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#124.152#124.481
595	виде	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#124.481#124.81
596	шара	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#124.81#125.141
597	только	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#126.902#127.343
598	шары	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#127.343#127.784
599	и	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#127.784#128.225
600	ловят	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#128.225#128.666
601	это	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#128.666#129.107
602	эксперимент	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#129.107#129.548
603	ну	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#129.548#129.989
604	нап...	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#132.912#133.139
605	нап...	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#133.139#133.366
606	нет	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#133.366#133.595
607	это	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#135.036#135.444
608	лепестки	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#135.444#135.852
609	это	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#135.852#136.26
610	конструкция	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#136.26#136.668
611	/	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#136.668#137.076
612	это	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#137.076#137.484
613	не	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#137.484#137.892
614	волна	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#137.892#138.3
615	это	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#138.3#138.708
616	конструкция	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#138.708#139.116
617	вашей	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#139.116#139.524
618	антенны	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#139.524#139.932
619	нет	_	_	_	_	_	_	_	@yusr1955m-words#@yusr1955m#143.85#144.324
